x,y
6.975369458128079,39.92039800995025
6.8965517241379315,39.442786069651746
6.975369458128079,38.72636815920398
7.054187192118227,37.850746268656714
7.054187192118227,36.975124378109456
7.1330049261083746,36.09950248756219
7.211822660098522,35.30348258706468
7.369458128078818,34.507462686567166
7.527093596059113,33.791044776119406
7.684729064039409,33.233830845771145
7.763546798029557,32.59701492537314
7.842364532019705,32.11940298507463
7.842364532019705,31.800995024875625
7.842364532019705,31.562189054726367
7.842364532019705,31.482587064676615
7.842364532019705,31.323383084577117
7.842364532019705,31.004975124378113
7.842364532019705,30.288557213930346
7.921182266009852,29.333333333333336
7.921182266009852,28.45771144278607
8.0,27.502487562189053
8.0,26.626865671641795
8.078817733990148,25.75124378109453
8.078817733990148,24.796019900497512
8.078817733990148,23.920398009950247
8.0,23.124378109452735
8.0,22.169154228855724
8.0,21.373134328358212
8.0,20.417910447761194
8.078817733990148,19.54228855721393
8.157635467980295,18.666666666666664
8.236453201970443,17.950248756218905
8.31527093596059,17.233830845771145
8.472906403940886,16.597014925373138
8.472906403940886,15.960199004975124
8.472906403940886,15.482587064676622
8.472906403940886,15.164179104477611
8.472906403940886,15.004975124378106
8.472906403940886,14.925373134328353
8.472906403940886,15.004975124378106
8.472906403940886,14.925373134328353
8.472906403940886,15.004975124378106
8.472906403940886,14.925373134328353
8.472906403940886,15.004975124378106
8.472906403940886,14.925373134328353
8.472906403940886,15.004975124378106
8.472906403940886,14.925373134328353
8.472906403940886,15.004975124378106
8.472906403940886,14.925373134328353
8.472906403940886,15.004975124378106
8.472906403940886,14.925373134328353
8.472906403940886,15.084577114427859
8.472906403940886,14.925373134328353
8.472906403940886,15.004975124378106
8.472906403940886,14.925373134328353
8.472906403940886,15.004975124378106
8.472906403940886,14.925373134328353
8.472906403940886,15.004975124378106
8.472906403940886,14.925373134328353
8.551724137931034,14.766169154228862
8.630541871921181,14.447761194029852
8.630541871921181,13.97014925373135
8.630541871921181,13.731343283582092
8.630541871921181,13.572139303482587
8.788177339901479,13.572139303482587
9.024630541871922,13.572139303482587
9.261083743842365,13.572139303482587
9.576354679802956,13.731343283582092
9.733990147783251,13.890547263681597
9.891625615763546,14.049751243781103
10.049261083743842,14.208955223880594
10.206896551724139,14.527363184079604
10.206896551724139,14.68656716417911
10.285714285714286,14.845771144278615
10.364532019704434,14.925373134328353
10.206896551724139,14.925373134328353
